"player_index","X","Game_id","Team","minutes","Points","season_id","Total_Rebounds","Assists","Steals","Turnovers","Blocked_Shots","br_url","cbb_games","cbb_minutes"
1086,43351,21700399.86666666,"LAC",274,105,2017,32,10,5,8,8,"jamil-wilson-1",126.99999999999999,3059.9999999999995
1089,43460.50000000002,21800833.411764704,"ATL",425,108,2018,60,65,14,28,5,"jaylen-adams-1",109.99999999999999,3992
1090,43487,21800892.368421048,"CLE",196,32,2017.9999999999995,19,5,1,6,4,"deng-adel-1",89,2385
1091,43500,21800216.285714287,"DEN",23,7,2017.9999999999998,4,6,2,2,0,"devaughn-akoon-purcell-1",59.99999999999999,1632
1092,43508.49999999999,21801000.700000003,"CHI",121,37,2017.9999999999995,26,13,1,8,0,"rawle-alkins-1",59.999999999999986,1757.9999999999995
1093,43533.499999999985,22800574.525,"UTA",429,220,2018.0000000000002,24,25,6,33,6,"grayson-allen-1",142.00000000000006,3961
1094,43554.5,21801082.5,"DAL",11,2,2018,1,0,2,1,0,"kostas-antetokounmpo-1",29,437
1095,43590.99999999997,21800556.338028174,"PHO",2182,1159,2018.0000000000005,729,125,61,126,67,"deandre-ayton-1",34.99999999999999,1172
1097,43681.5,21800947.200000003,"MIN",503,151,2017.9999999999998,83,17,18,14,14,"keita-bates-diop-1",109.00000000000001,2703.0000000000005
1099,43722.00000000001,21800562.111111112,"CLE",441,114,2017.9999999999995,98,13,7,11,8,"jaron-blossomgame-1",128,3928.9999999999986
1100,43762.49999999998,25504302.851851847,"PHI",720,223,2018,179,43,19,45,40,"jonah-bolden-1",30.999999999999993,671.9999999999999
1102,43852.49999999998,21800607.02439024,"PHO",2419,684,2018.0000000000005,264,173,129,70,38,"mikal-bridges-1",115.99999999999999,3165.999999999998
1103,43933.500000000015,21800629.62500001,"CHO",1696,597,2018.0000000000007,323,95,55,50,49,"miles-bridges-1",61.99999999999999,1958.9999999999998
1104,43993,21800583.179487184,"ORL",558,136,2018.0000000000002,74,87,11,31,2,"isaiah-briscoe-1",70,2191.0000000000005
1105,44033.5,21800688.619047623,"DAL",456,167,2018.0000000000002,63,22,6,16,4,"ryan-broekhoff-1",134.00000000000003,3644
1106,44093.49999999999,22826287.85897435,"DET",1503,332,2018.0000000000007,193,93,42,48,37,"bruce-brown-1",114.00000000000003,2324.999999999999
1107,44168.999999999985,21800637.808219172,"DAL",1594,678,2018.0000000000005,169,230,37,88,4,"jalen-brunson-1",115.99999999999996,3352.0000000000005
1108,44222.999999999985,23514882.057142854,"OKC",244,84,2018,30,9,6,9,8,"deonte-burton-1",130,4394.000000000002
1109,44260.00000000001,21800825.58974358,"MEM",575,172,2018.0000000000002,66,69,26,33,11,"jevon-carter-1",144,4305.000000000001
1110,44281.5,21800806.5,"ORL",15,10,2018,3,4,1,0,0,"troy-caupain-1",137,3985.9999999999995
1111,44284,21800756,"CHO",8,2,2018,0,1,0,0,0,"joe-chealey-1",129,4011
1112,44288,21801151.285714284,"HOU",32,6,2017.9999999999998,4,4,1,1,1,"chris-chiozza-1",139,3487.9999999999995
1113,44317.99999999999,22555270.452830177,"HOU",641,148,2017.9999999999998,117,18,20,7,26,"gary-clark-1",108.99999999999996,1515.0000000000002
1114,44348.50000000001,21801120.375,"MIL",98,39,2017.9999999999998,30,3,5,3,1,"bonzie-colson-1",125,3137
1115,44353,21800313,"OKC",1,0,2018,1,0,0,0,0,"tyler-davis-1",43,146
1116,44354.5,21800969,"LAC",15,3,2018,4,0,1,0,0,"angel-delgado-1",132,4039
1117,44361,21800642.454545457,"GSW",68,46,2017.9999999999995,13,1,0,3,1,"marcus-derrickson-1",89,2287
1118,44391.99999999998,21800498.176470578,"OKC",527,190,2017.9999999999998,97,17,21,23,10,"hamidou-diallo-1",36.99999999999999,916.9999999999997
1119,44431,21800336.407407407,"MIL",413,131,2017.9999999999995,65,31,13,19,6,"donte-divincenzo-1",85,2159.0000000000005
1121,44518,21800832.333333332,"MIL",5,5,2018,1,2,0,0,0,"trevon-duval-1",37,1102
1122,44530.99999999999,21800700.913043477,"SAS",111,41,2017.9999999999998,34,7,2,8,5,"drew-eubanks-1",96,2715.999999999999
1123,44561.000000000015,25584233.162162162,"GSW",218,45,2018.0000000000002,26,24,5,13,3,"jacob-evans-1",105,3054.999999999999
1124,44581.5,21801196.5,"NYK",64,26,2018,3,7,1,2,1,"billy-garrett-1",125,3649.9999999999995
1125,44627.49999999999,23164219.011363633,"LAC",2348,971,2018.0000000000002,248,289,102,146,50,"shai-gilgeous-alexander-1",37.000000000000014,1245.9999999999998
1126,44679.50000000001,21800628.6875,"DEN",57,23,2017.9999999999998,3,14,0,3,0,"brandon-goodwin-1",126.00000000000001,3628
1128,44735,21800935,"OKC",3,0,2018,0,0,0,0,0,"donte-grantham-1",114,3442
1129,44737.5,21801163,"MEM",26,8,2018,1,5,1,1,0,"dusty-hannahs-1",131,3157
1132,44799.999999999985,22932674.113207538,"IND",659,299,2017.9999999999998,67,87,21,41,13,"aaron-holiday-1",100.99999999999999,3210.9999999999986
1133,44864,21800604.85333333,"ATL",2042,727,2018.0000000000007,245,214,65,109,25,"kevin-huerter-1",65,2073
1134,44904,21801186.6,"ATL",56,15,2018,11,0,1,0,0,"isaac-humphries-1",61.00000000000001,524
1135,44928.49999999999,21800372.590909082,"CHI",893,229,2018.0000000000002,185,34,23,25,6,"chandler-hutchison-1",123.00000000000003,2951.999999999999
1136,44981,21800626.78688524,"NOP",1171,495,2018,134,69,25,48,2,"frank-jackson-1",51.99999999999997,
1137,45017.49999999999,21800983.249999996,"ORL",68,27,2017.9999999999995,21,3,3,1,3,"amile-jefferson-1",149.99999999999997,3344.999999999999
1138,45030.50000000001,21800618.428571433,"IND",63,13,2017.9999999999998,19,1,1,0,3,"alize-johnson-1",66,2026
1139,45040.5,21801184.333333336,"LAL",142,27,2018,49,13,7,5,5,"jemerrio-jones-1",68,1795
1140,45044,21800403,"PHO",6,0,2018,1,0,0,0,0,"george-king-1",127,2870
1141,45081.99999999998,21800659.733333323,"NYK",2158,963,2018.0000000000007,335,82,43,114,24,"kevin-knox-1",37.00000000000002,1197.9999999999998
1143,45187,21800004,"DET",4,0,2018,0,0,1,1,0,"zach-lofton-1",99,2910
1144,45193.49999999999,21800746.33333333,"TOR",53,29,2017.9999999999995,9,6,0,2,0,"jordan-loyd-1",27.999999999999993,588
1145,45203.50000000001,21800873.625,"DAL",89,29,2017.9999999999998,12,7,1,6,0,"daryl-macon-1",71,1988
1147,45210.5,21801216.5,"MIA",13,2,2018,3,0,1,0,0,"yante-maten-1",128,3571
1148,45212,21800914,"BRK",8,4,2018,1,0,0,0,0,"tahjere-mccall-1",117,3042
1150,45277,21800459.586206887,"SAS",142,51,2017.9999999999998,36,13,6,15,2,"chimezie-metu-1",103.99999999999999,2808.0000000000005
1154,45412.5,21800658.648648653,"MIN",1761,570,2018.0000000000005,218,91,88,63,33,"josh-okogie-1",60.999999999999986,2012.9999999999998
1155,45459.999999999985,24657787.809523806,"BRK",231,90,2017.9999999999995,39,24,8,19,0,"theo-pinson-1",121.99999999999997,2647
1156,45479.999999999985,21801092.263157897,"MIN",258,95,2017.9999999999995,31,13,6,5,2,"cameron-reynolds-1",135,3549.999999999999
1157,45497,21800793.6,"MIA",161,50,2017.9999999999998,19,5,5,4,0,"duncan-robinson-1",114.99999999999999,2863
1158,45523.50000000002,24432220.473684218,"LAC",366,130,2018.0000000000002,47,26,13,14,3,"jerome-robinson-1",113.00000000000003,2836
1160,45615.5,21801043.14285714,"CHI",214,71,2017.9999999999998,16,10,8,12,3,"brandon-sampson-1",84.99999999999999,1716.9999999999998
1161,45663.50000000001,21800611.036585364,"CLE",2611,1371,2018.0000000000005,236,243,44,185,6,"collin-sexton-1",33,986.0000000000001
1162,45747,23212320.788235296,"PHI",1977,768,2018.0000000000005,146,127,43,52,10,"landry-shamet-1",71.00000000000004,2030
1163,45790,21800912,"ATL",4,3,2018,0,0,0,0,0,"jordan-sibert-1",122,2659
1165,45819.50000000001,26800925.000000004,"PHI",117,40,2017.9999999999998,13,10,3,6,2,"zhaire-smith-1",37,1050
1167,45860.50000000001,21800486.021739114,"ATL",805,272,2018.0000000000002,194,47,26,31,25,"omari-spellman-1",39.999999999999986,1123.9999999999998
1168,45890.5,21800856.785714287,"MIN",112,31,2017.9999999999998,6,12,3,10,2,"jared-terrell-1",134,4234
1170,45915.00000000001,23869632.41379311,"DET",211,75,2017.9999999999998,22,8,9,4,5,"khyri-thomas-1",101.99999999999999,2774
1171,45961.49999999998,21800537.68749998,"NYK",1460,695,2017.9999999999998,197,119,28,116,14,"allonzo-trier-1",77.99999999999997,2456.9999999999986
1172,46003.49999999999,24800880.699999996,"DEN",74,24,2017.9999999999995,24,3,6,8,2,"jarred-vanderbilt-1",13.999999999999993,238
1173,46034.99999999999,21800817.53488371,"LAL",447,207,2018.0000000000002,85,24,11,39,13,"moritz-wagner-1",106.99999999999999,2247
1174,46076.50000000001,23800613.374999996,"BOS",361,150,2018.0000000000002,41,59,14,21,2,"brad-wanamaker-1",134.00000000000003,3148.9999999999995
1175,46105.49999999999,21801012.22222222,"MEM",252,40,2017.9999999999998,41,14,13,7,2,"julian-washburn-1",130,4446
1176,46122,21800764.199999996,"MEM",176,39,2017.9999999999998,31,8,4,6,1,"yuta-watanabe-1",134,4033
1177,46135.00000000001,21800438.727272727,"DEN",37,18,2017.9999999999995,4,5,0,1,0,"thomas-welsh-1",132,3299.9999999999995
1178,46152.49999999999,21800820.291666675,"LAL",371,157,2017.9999999999998,99,13,8,16,7,"johnathan-williams-1",13.999999999999995,
1179,46187.49999999999,21800792.565217387,"NOP",1083,279,2018.0000000000002,219,83,45,36,19,"kenrich-williams-1",102.00000000000001,3283.999999999999
1180,46250.99999999998,21800608.234567907,"ATL",2503,1549,2018.0000000000007,301,653,72,308,15,"trae-young-1",32,1132
